Character,Gender,Line
Luis,Male,C'mon. I'm in the ballroom past the courtyard. Don't be late to the dance!
Leon,Male,Can't believe that guy.
Ashley,Female,"He's in trouble. We can't just leave him, right?"
Ashley,Female,"Hey, look! The flag's been lowered!"
Ashley,Female,You let them out!
Leon,Male,Easier this way!
Leon,Male,"Here, hold this down."
Ashley,Female,"Don't leave me! Hey, wait! Leon!"
Ashley,Female,You OK?
Leon,Male,"Yeah, no sweat."
Leon,Male,Ashley.
Ashley,Female,No prob. Be careful!
Leon,Male,Now we can finally get out of this maze.
Ashley,Female,Leon! They're here!
Leon,Male,"Ashley, run!"
Ashley,Female,Stay away! Stop! Leon!
Leon,Male,Hold on! I'll take care of them! You hurt?
Ashley,Female,"I'm good, thanks."
Leon,Male,Ballroom must be this way.
Merchant,,"I've got some new items in stock, heheh. Come, take a look! Welcome! Got something new for ya. That there's pretty big. Enough to get the job done, surely. Thank you! Rubies or rubbish, it makes no difference. The price, well, that's our choice to make. Give that the care it deserves, mate. Good luck to you, stranger. Knife needs care every once in a while. Could be the difference between life and death. Try that on for size. Come back anytime."
Merchant,,"Congratulations! I've prepared a new game for you. I think you'll like this one! Begin! Show 'em what you got! Reload! You're an artist, mate! Don't just shoot everything! Outstanding! That was awesome! That's your lot! You have a knack for this, friend! Now a shotgun—that can cover a lot of area with just one shell. Talk about bang for your buck. Begin! Triple kill! Superb shot! Oh, beautiful! Hah, yeah! Three at once! Reload! No! Not that one! Incredible! Triple kill! It's a bullet bonanza! Fire everything you've got! Very good! Triple kill! That'll do it! I can't believe it. Superb job! Begin! Show 'em what you got! That's the stuff! Brilliant! Reload! You missed. That's not like you. And that's the game!"
Ashley,Female,"Nice one, Leon!"
Ashley,Female,Look. There's a statue up there.
Leon,Male,There's a symbol on the wall. Statue of some snakes...
Leon,Male,"Huh, a dining hall."
Ashley,Female,Eat? Here? No thanks...
Leon,Male,Ashley.
Ashley,Female,Leon!
Leon,Male,Looks like we figured it out.
Ashley,Female,"Hey, it fits."
Ashley,Female,Leon!
Leon,Male,We're sandwiched all right!
Leon,Male,I'm coming for ya!
Ashley,Female,Stop! Hey! Up on the balcony!
Leon,Male,Fuck... I don't feel so...
Leon,Male,They keep coming!
Ashley,Female,"Leon! Help! Hey, wait! Leon!"
Leon,Male,"All right, Ashley! Let's move!"
Ashley,Female,"Uh, OK!"
Leon,Male,"Ashley, are you all right?"
Ashley,Female,"Yeah, thanks."
Ashley,Female,"Looks like we're still missing a piece… Hey Leon, there's some armor. Bet you could use it like a bulletproof vest."
Leon,Male,Little old fashioned for my taste.
Ashley,Female,Too bad. I think you'd look pretty dashing.
Leon,Male,"Ashley, stay up there!"
Ashley,Female,OK! Be careful!
Ashley,Female,Leon! The armor!
Leon,Male,"C'mon, you can't be serious!"
Leon,Male,Hah!
Ashley,Female,Look! It stopped moving! I don't think they like the lantern fire!
Ashley,Female,Take this! Get away from Leon!
Leon,Male,"Go to hell, you rusty piece of shit!"
Ashley,Female,Hey! Are you OK!?
Leon,Male,"Yeah! Nighty-night, knights."
Ashley,Female,Leon!
Ashley,Female,"Thanks. You sure you're all right? You're not burned, are you?"
Leon,Male,"Nah, thanks for your help. That really did the trick."
Ashley,Female,Hehe.
Leon,Male,Ashley.
Ashley,Female,"You don't think they're gonna move, do you?"
Merchant,,"A job well done deserves payment in kind. Oh, what're ya buyin'? What's that? How have we procured these curiosities? Heheheh, you don't wanna know. Rubies or rubbish, it makes no difference. The price, well, that's our choice to make. Well, well, I can certainly do something with this. Good as new. Give that the care it deserves, mate. Hello, stranger. Nothing but the finest wares! Welcome! What can I interest you in? Next time buy somethin', ey?"
Ashley,Female,"Leon, the stairs!"
Leon,Male,Stay back!
Leon,Male,Run! Now!
Ashley,Female,"I won't run. Wait for me, Leon."
Ashley,Female,Don't scare me like that…
Ashley,Female,Is that a clock? It's broken.
Ashley,Female,A hidden staircase? Must lead to a secret room or something.
Ashley,Female,Keys...
Ashley,Female,No way. It... It stopped?
Ashley,Female,Which one is it!?
Ashley,Female,What now!?
Ashley,Female,Leon!
Leon,Male,Ashley? Are you OK!?
Ashley,Female,"Hang on, I'll figure something out!"
Ashley,Female,What's this slot for?
Ashley,Female,Maybe...
Ashley,Female,Yes!
Ashley,Female,I know I saw another clock like this one...
Ashley,Female,"It's all good, nice and slow…"
Ashley,Female,Get lost! Don't look back. Don't look back.
Ashley,Female,Come on. Come on!
Ashley,Female,"Oh, thank god. I am done with armor."
Ashley,Female,Didn't I just say I was done!?
Ashley,Female,This sucks!
Ashley,Female,The heck…
Leon,Male,"No, no... No, don't go out! Again!? I've had enough of this!"
Ashley,Female,"OK, be good knights and stay still..."
Ashley,Female,Almost there!
Ashley,Female,All right.
Ashley,Female,Leon!
Leon,Male,Ashley? Are you all right?
Leon,Male,"Yeah! Give me a sec, I'll get you out."
Ashley,Female,Hey! Try this!
Leon,Male,Can you make it down? I can catch you.
Ashley,Female,"Yeah, I think so."
Leon,Male,Ashley!
Leon,Male,Shit!
Ada,Female,Sorry. Nothing yet. But my little helper is creating quite the commotion. Everything will work out just fine.
Ada,Female,He's a good boy. Predictable.
Ada,Female,Leon. Changed your mind yet?
Leon,Male,Ada?
Ada,Female,"Assuming you haven't, I've got a tip for you. Seems like something big is about to go down in the throne room. Babysitting's tough, huh."
Leon,Male,Hey! Ada? Ada! ...Perfect. Same as ever...
Leon,Male,"All right, time to get medieval on your asses. C'mon! Present for you."
Leon,Male,"Yeah, that's right."
Merchant,,"Nice work! I've got something new for you, mate. What's that? How have we procured these curiosities? Heheheh, you don't wanna know, mate. Got something new for ya. Heheheheh, thank you. There you are, as you wished. A well-tuned weapon can make up for a lack of skill, friend. This kind of work is about finesse, stranger. Little bit goes a long way. You'll see… Ah... I'll buy it at a high price. Knife needs care every once in a while. Could be the difference between life and death. You'll be shooting off some nasty fireworks in quick succession with that! Try that on for size. See how that feels, mate. Fella like yourself should notice the difference right away."
Leon,Male,Fucking monsters…
Leon,Male,"They keep coming! Wow Ramón, you are really slacking on your pest control."
Leon,Male,Throne room... This the way?
Leon,Male,"Great, there's two of them."
Leon,Male,Gotcha!
Ashley,Female,Nooo! No!
Leon,Male,Ashley!
Ashley,Female,Leon! Stop! No! Don't come any closer!
Leon,Male,Are you hurt?
Ashley,Female,Watch out!
Ashley,Female,No! No! Please! Let me go!
Leon,Male,You sick—
Ashley,Female,Leon!
Leon,Male,"Hang in there, Ashley. I'm coming for you."
Leon,Male,"Gave up the ghost, huh?"
Leon,Male,Talk about sticking the landing.
Leon,Male,The hell—!?
Leon,Male,Give me a break.
Merchant,,"Gun rhymes with fun for a reason, stranger! A deal well struck, heheh! Come back anytime. Welcome! Oho! You'll cut through the crowd with that right there. Knife needs care every once in a while. Could be the difference between life and death. Dazzled, are you? Our craftsmanship demands no less."
Leon,Male,Fuck! Not good!
Leon,Male,These people are not right.
Leon,Male,Something wrong with the power?
Leon,Male,You're kidding me… You! You're Ramón's lapdog!
Leon,Male,Frozen's a good look for you.
Leon,Male,Outta the way! Eat this! C'mon!
Leon,Male,Looks like it's gonna take more than that.
Leon,Male,What's your move?
Leon,Male,I think you need to chill out!
Leon,Male,"How's that? Hits different, huh!"
Leon,Male,"So we're playing hide-and-seek, is that it?"
Leon,Male,You son of a bitch!
Leon,Male,"Finally, some peace and quiet. My condolences to your master."
Saddler,Male,"Pitiful little lamb. Your suffering can end. Just as it has for our newest daughter. Who has joined us in communion. And now, she is of our flesh.... of our blood. My faithful disciple will show her the path. Go now! Deliver to these vagrant children their salvation."
Luis,Male,I'll make it cheap for you.
Luis,Male,Feeling better?
Leon,Male,Yeah. Seems like it worked.
Leon,Male,Bad news?
Luis,Male,All we've done is buy you some time. The suppressant's effects will wear off all too soon.
Luis,Male,You ready to go?
Leon,Male,Don't worry about me. Ashley is the priority.
Luis,Male,"In that case, we know what we have to do. Then come, Sancho Panza!"
Luis,Male,Let us rescue the Princess Dulcinea!
Leon,Male,You're gonna hurt yourself!
Luis,Male,"Hey! That was my lance! OK, we hurry! I get it!"
Leon,Male,"Why help me, though? What's in it for you?"
Luis,Male,"No need to be suspicious! I said I'd help you, didn't I?"
Merchant,,"There you are! We got a new game for you, stranger. You're gonna take 'er for a spin, right? Targets don't just stick around forever, ey? Don't let the small fry distract you from the big fish! Begin!"
Luis,Male,That was dirty.
Merchant,,"Oh, beautiful! That's the stuff! Reload! You're an artist, mate! Heheheh! Let the bonus time begin! Bonus targets! Hard to turn that down! Brilliant! C'mon! And that's the game! Not every day I see a performance like that. You're something else, you are! Begin! Triple kill! That's it! You're an artist, mate!"
Luis,Male,Makin' it look easy!
Merchant,,"Sorry mate, that's a penalty. Reload!"
Luis,Male,"Oh, a double. Nice."
Merchant,,"Double kill! That's your lot! Some of the targets are, well, particularly sturdy. One shot won't be enough for those, I'd wager! Begin!"
Luis,Male,Don't go easy just because it's a game.
Merchant,,"Oh, beautiful!"
Luis,Male,A triple!? Look at this guy!
Merchant,,"Reload! You're an artist, mate! Double kill! That's it! Incredible! Very good! Double kill! And that's the game!"
Luis,Male,"Good work. Good shootin', cowboy. I had fun just watching you work."
Leon,Male,Little hard to put my faith in someone who used to work for Umbrella.
Luis,Male,"So you heard, huh? Umbrella's done for. You don't need to worry about them anymore."
Leon,Male,You didn't answer my question. What are you after?
Luis,Male,I just wanna feel good about myself. Make amends. Or something like that.
Luis,Male,Looks like we've got company. What do you wanna do?
Luis,Male,¡Cuidado! (Watch out!) The ones with chainsaws are no joke!
Leon,Male,"Believe me, I know!"
Luis,Male,"Not bad, right?"
Leon,Male,Huh! Outta the way! That was not easy.
Luis,Male,Time to shine!
Leon,Male,Aren't you full of surprises?
Luis,Male,Leave it to me!
Leon,Male,Not bad.
Luis,Male,You got this!
Leon,Male,Sure thing!
Leon,Male,I bet I could use this.
Luis,Male,"Dynamite, huh? Nice find, my friend."
Leon,Male,Yeah. Should make quick work of that dead end.
Luis,Male,¡Dios mío! Give me a heads-up next time!
Leon,Male,You handle yourself pretty well… You sure you're just a researcher?
Luis,Male,I'm just an average guy who happens to be quite the ladies' man.
Luis,Male,"After you, I insist."
Leon,Male,Such a gentleman.
Luis,Male,Hey!
Luis,Male,Now you owe me!
Leon,Male,Luis! Heads up!
Leon,Male,Now we're even.
Luis,Male,Is it always like this with you?
Luis,Male,Two of them. One for each of us! Leave this one to me!
Leon,Male,This other one's not gonna be easy.
Luis,Male,"Ugh! It moved! Sorry, keep our friend busy for me!"
Leon,Male,Where do you think you're going?
Luis,Male,Leon! Over here!
Luis,Male,What are you doing!? Hurry up!
Luis,Male,Delivery!
Leon,Male,"Heh! Got a little present, just for you!"
Luis,Male,"Leon, shoot it!"
Luis,Male,"Beautiful! Just as planned! All right, let's finish this guy off!"
Luis,Male,Perfect timing! ¡Oye! I think we can get through here!
Leon,Male,Come on.
Leon,Male,How's it look?
Luis,Male,There. It's open.
Luis,Male,"Well, that was a pain."
Leon,Male,"They're keeping those things cooped up down here, too?"
Luis,Male,"The underground here is sacred to them. See, this is where they discovered las plagas. Preserved inside ancient deposits of amber."
Leon,Male,Of course they did.
Luis,Male,You're not suggesting we ride this thing? Do you see any other way?
Luis,Male,"Give us a push, Sancho!"
Leon,Male,Who're you calling Sancho?
Luis,Male,"There, it's moving. This should speed things up a bit."
Leon,Male,I can't believe I'm doing this.
Luis,Male,"Hey, we're in a hurry, right? Oh, by the way…"
Leon,Male,What now?
Luis,Male,Hope you like thrill rides.
Luis,Male,"We're going off the rails! Lean! ¡Mierda! Do something about those boards! ¡Oye! Switch tracks! If we don't, we're gonna crash! We're going off the rails! Give me a hand!"
Luis,Male,It's them! Watch out! Up ahead! Shoot the boards!
Luis,Male,Finally some peace and quiet.
Luis,Male,Left turn! We're curving to the right!
Leon,Male,This it?
Luis,Male,Afraid not. Things are just getting started.
Leon,Male,Shit!
Luis,Male,"All right, let's go."
Leon,Male,Not this again…
Luis,Male,Hey! The cart's tipping over!
Leon,Male,We've got trouble.
Luis,Male,Haha! This is kind of fun! We're going off the rails! Give me a hand! Left turn! Shit! This thing's gonna flip!
Luis,Male,"Not looking so good. I hope the cart holds up… This thing's in bad shape. Take better care of it, OK?"
Leon,Male,"End of the line, asshole!"
Luis,Male,We're going off the rails! Give me a hand! Hey! The cart's tipping over! Look! You can see where they dug up the bugs! Ahead!
Leon,Male,You're kidding… Get the brake!
Leon,Male,What!? Are you serious!? Jump!
Luis,Male,¡Oye!
Leon,Male,Luis!
Luis,Male,"Can I get a hand? Give us a 3, 2, 1 next time, eh Sancho."
Leon,Male,Whatever.
Luis,Male,"Oh, man... Hm, but actually this works. Oye. Let's get on that lift."
Luis,Male,No way. Give me a break.
Leon,Male,We can make it if we circle around. Come on.
Luis,Male,Pain in my ass…
Luis,Male,Ah! I knew it! Stay sharp! These guys have camouflage!
Luis,Male,You got this!
Leon,Male,One down.
Luis,Male,It's all you!
Luis,Male,"I hate insects! Take care of them for me, would ya?"
Leon,Male,How about you open fire instead of your mouth!
Luis,Male,"Hey, I'm the brains. You're the brawn."
Merchant,,"Ah, I see you took care of a request. Well done. Thank you! Pleasant travels. A deal well struck, heheh! Good luck to you, stranger. That's good work if I do say so myself."
Luis,Male,Whew. I'm beat. Makes you appreciate tech like this.
Leon,Male,I don't get you. Why risk your life like this? You don't know us.
Luis,Male,I told you. It makes me feel better.
Leon,Male,Be straight with me for once.
Luis,Male,Los Iluminados... I was working for them.
Leon,Male,See? There you go.
Luis,Male,Helping the two of you.doesn't make up for it. I know that. But still...I don't want anyone else to get hurt.
Leon,Male,"In that case, you better get serious."
Luis,Male,Harsh words for a squire.
Luis,Male,"We're out of that hellhole! The fresh air is calling our names! Because if we made it all this way, you know it means we're almost—"
Leon,Male,Almost what?
Leon,Male,Luis!
Krauser,Male,"Long time no see, rookie."
Leon,Male,Major Krauser? What the hell? Why?
Krauser,Male,Recovering stolen goods.
Krauser,Male,And killing a few rats along the way. Easy work.
Leon,Male,Ashley... It was you.
Krauser,Male,You catch on quick. Didn't I teach you? Knives are faster.
Krauser,Male,Not bad.
Krauser,Male,"We are just getting started, rookie."
Leon,Male,Are you being controlled by that cult!?
Krauser,Male,This has nothing to do with them. I'm a free man who made a choice.
Leon,Male,Major! You're not thinking straight!
Krauser,Male,"Oh, my mind's clearer than it's ever been. Now focus and show me what you've got."
Leon,Male,A soldier like you? Why would you work for these freaks?
Krauser,Male,Why? Have you forgotten what happened two years ago?
Leon,Male,Operation Javier?
Krauser,Male,Haven't you learned anything these last two years? They killed us all. Without honor. Without mercy. Only devastating power! What's wrong with wanting the same for myself?
Leon,Male,Krauser! I can understand. What happened was...unforgivable. But that doesn't give you the right to hurt innocent people!
Krauser,Male,You're still a kid holding on to fantasies of what's right and wrong. Too slow! What's wrong? Not looking too steady.
Krauser,Male,"Enough play, rookie. You haven't changed a damn bit. What a disappointment."
Luis,Male,"Not looking good, eh, my friend? And such a loss to the ladies of the world."
Leon,Male,Don't talk.
Luis,Male,Take this. The key to my laboratory. Go there… and remove those damn… parasites… Help… Ashley…
Luis,Male,"You know, I led a pretty shitty life. But now, eh… ...what do you think, Leon? People can change, right?"
Leon,Male,"You were a fine knight, Don Quixote."
Leon,Male,"You won't get away with this, Krauser."
Ada,Female,"Leon. There's only time to say this once, so listen up. They took your friend to the top of the clock tower. If you hurry, you might get there before she turns into one of them."
Leon,Male,"Ah, so you aren't heartless after all. I guess I should be...thankful?"
Ada,Female,"Yeah, you should."
Leon,Male,"There's the clock tower. Hang in there, Ashley."
Leon,Male,You really know how to make someone feel welcome.
Leon,Male,A lift. How thoughtful.
Leon,Male,"You don't give up, do you?"
Leon,Male,What!? The lift!
Leon,Male,"Sorry! Lift's taken! All right. Shit, my body armor!"
Leon,Male,Ashley! That son of a bitch.
Merchant,,"You have the stench of battle on you, mate. Heheh. Welcome! Well then. What can I do you for? Stocking up while you can? Wise choice. A deal well struck, heheh! Good as new. Crossin' your T's, dottin' your I's. That's the way to be. There you are, as you wished. Will that be all, then? Don't get yourself killed now, haha. Nothing but the finest wares!"
Leon,Male,Ashley!
Ashley,Female,Leon!
Leon,Male,You talk too much.
Leon,Male,Leave me out of your crappy script.
Leon,Male,"Watch your language, my lord. What would others think of you?"
Leon,Male,I will send you back to the hell you came from!
Leon,Male,I'm gonna shut that mouth of yours for you.
Leon,Male,Ashley... No time to lose.
Leon,Male,Krauser… Where do you think you're taking her?
Leon,Male,Perfect. Won't have to swim after all.
Leon,Male,"Ah, damn it."
Ada,Female,Looking for something?
Ada,Female,You look like you've got something to say.
Leon,Male,"I've something to ask you… but I don't think I'll get a straight answer. Raccoon City. You know, after the incident. The world changed. You try to save one person; a hundred others die. I guess I changed too."
Ada,Female,You? Leon S. Kennedy? You haven't changed. You just think you have.
Leon,Male,"So here's my question… Have you changed, Ada? Or are you just trying to use me again?"
Ada,Female,What do you think? We're here.
Ada,Female,"Don't think too hard, handsome. See you later."
Leon,Male,Story of my life.
Leon,Male,Ashley. There you are. Spotlights... Let's avoid those. Look at all these busy bees. Better watch my step if I don't want to get stung.
Merchant,,"I've got some new items in stock, heheh. Come, take a look! Welcome! Got some rare things on sale, stranger. That cash in your pocket or your life? Easy choice, mate..Easy work. Heheheheh, thank you. Pleasant travels."
Leon,Male,Damn it!
Leon,Male,"Sorry, must've slipped. Not bad, right? Next? Outta the way! They keep coming! A rocket launcher!? This isn't good!"
Leon,Male,This where they're keeping Ashley?
Leon,Male,You're serious? Give me a break already. Doesn't look like I can get in through here. Need to find another way.
Leon,Male,"Ashley! Ashley! Come on, Ashley! Wake up! Shit!"
Leon,Male,Need a keycard.
Merchant,,"Oh... Break's over, I suppose! Bigger is better, as they say. Least, I thought so when I was a lad...heheh. Crossin' your T's, dottin' your I's. That's the way to be. This kind of work is about finesse, stranger. Little bit goes a long way. You'll see… Pleasant travels."
Leon,Male,Christ... What kind of experiments are they doing here?
Leon,Male,...The fuck are you?
Leon,Male,Present for you.
Leon,Male,C'mon!
Leon,Male,Shit! Again!?
Leon,Male,Ashley!
Leon,Male,Shit.
Leon,Male,You're gonna be OK.
Ashley,Female,Leon?
Leon,Male,Sorry I'm late.
Ashley,Female,No. Thank you. You brought the medicine just in time.
Leon,Male,Can you stand?
Ashley,Female,Where's Luis?
Leon,Male,He was worried about you...until the end.
Leon,Male,Come on. We don't have much time. Let's get rid of these things.
Ashley,Female,For Luis.
Leon,Male,"Ada, come in. There's a lab where we can remove the parasites. Had a crazy hunch that you'd know where it is."
Ada,Female,Their most important facilities are housed in their sanctuary at the top of the mountain. That's where I'd look.
Leon,Male,Huh. Ada the encyclopedia.
Ada,Female,Happy to help. Now you owe me.
Leon,Male,You got it?
Ashley,Female,"Pfft, duh!"
Leon,Male,I'm counting on ya.
Ashley,Female,I'm pretty much a master of unlocking!
Merchant,,"Got some new wares, stranger. You're in for a treat. Welcome! Got something new for ya. Easy work. Good luck to you, stranger. Come back anytime. Your valuables won't do you much good in the grave..Heheheheh, thank you. This kind of work is about finesse, stranger. Little bit goes a long way. You'll see…"
Ashley,Female,Let's find another way.
Leon,Male,Ashley! You OK?
Ashley,Female,Yeah.
Ashley,Female,Watch out!
Ashley,Female,Awesome!
Ashley,Female,Be careful.
Ashley,Female,Give me a warning next time!
Leon,Male,You're serious?
Leon,Male,"Here, hold this down."
Ashley,Female,'K.
Leon,Male,Ashley!
Ashley,Female,Get off me!
Leon,Male,Hey!
Ashley,Female,Thanks.
Leon,Male,Anytime.
Leon,Male,Smells pretty bad. You OK?
Ashley,Female,"Yeah. Before, this would have killed me, though."
Leon,Male,"We go at the same time, yeah?"
Ashley,Female,Got it!
Leon,Male,OK. We go at the same time.
Ashley,Female,"Yeah, OK. Yeah!"
Leon,Male,Wait here.
Ashley,Female,No prob.
Leon,Male,What the fuck!?
Leon,Male,"Die, you stubborn son of a bitch!"
Leon,Male,Jesus. Cuddly bastard.
Ashley,Female,"You're not hurt, are you?"
Leon,Male,"No, I'm good. Get that lever."
Ashley,Female,OK.
Leon,Male,No power.
Leon,Male,Get this for me!
Ashley,Female,Leave it to me! I'm actually pretty good at this stuff.
Leon,Male,Ashley! Damn it!
Ashley,Female,Get real! Jerk! Over here!
Leon,Male,Shit!
Ashley,Female,Get off me!
Leon,Male,"Ashley, are you all right?"
Ashley,Female,"Yeah, thanks."
Leon,Male,Thanks.
Ashley,Female,You're welcome.
Merchant,,"So that's a request, done and dusted, eh? Good stuff, mate. Well look at you, mate! Oh, what're ya buyin'? So, which weapon will you be givin' a shine to? Give us a shout when you want to tune it up. Well then. What can I do you for? I'll buy almost anything. Ah... I'll buy it at a high price. You'll get some bang for your buck, I guarantee it. Stocking up while you can? Wise choice. I don't always have this in stock, stranger. Good as new. Easy work. Where you gonna put this, your pocket!?.Honestly, this might be the only gun you need… Hard times, mate… Nice catch."
Ashley,Female,Leon! Look.
Leon,Male,That the lift?
Ashley,Female,If we could do something about this wall…
Leon,Male,A wrecking ball.
Ashley,Female,I got this!
Leon,Male,Hey! You're serious?
Leon,Male,Is this what they teach kids in school these days?
Ashley,Female,Have you never heard of driver's ed? Get back!
Ashley,Female,Leon!
Leon,Male,Leave our friends to me!
Ashley,Female,Leon! Here we go! It's gonna take more than that. One more time! Take this! Come on! Break you freaking wall! Here we go! The hole's getting bigger! Almost there!
Leon,Male,"If you all want a beating that bad, I'm happy to oblige. Outta the way!"
Ashley,Female,Yeah! That did it! Did you see me? That was awesome!
Leon,Male,I think you might have found your calling.
Ashley,Female,"You know, I... I was thinking—we work well together, don't we?"
Leon,Male,I guess so.
Ashley,Female,"Right!? Maybe someday, I'll become an agent like you? What do you think? We could protect the US from any and all threats!"
Leon,Male,"Is that right? Well, either way, first we have to make it out of here."
Ashley,Female,"Hm, you're no fun."
Leon,Male,This must be what Luis was talking about.
Saddler,Male,"Prostrate yourselves! This is our Holy Body. Our divine providence! And soon… such a profound blessing for all...las plagas! Welcome, my children. I am Osmund Saddler. The speaker for our Lord."
Leon,Male,Tell someone who gives a shit.
Saddler,Male,Foolish lambs. Why do you deny grace?
Saddler,Male,"Now, abandon your body! Obey. Obey the voice of our Lord."
Ashley,Female,No… no! Stop! No!
Saddler,Male,"Sweet child, do not resist!"
Saddler,Male,"Pray, forgive these wicked sinners. My faithful disciple shall deliver to you your...penance. Now child, you need not be afraid. Submit your body and release yourself from fear!"
Leon,Male,"Saddler, you bastard!"
Krauser,Male,"(recorded) You've done well to make it this far, rookie. I've prepared a battlefield up ahead, just for us soldiers. Watered by the blood of generations, hundreds of years, the perfect place to put an end to what happened two years ago."
Merchant,,"Nothing but the finest wares! Welcome! Oh, what're ya buyin'? I'll buy almost anything. Stranger! Oooh, I'll pay a pretty penny for that. What can I interest you in? Let us know when you've made some room. Not my place to say, really, but sometimes things are more interesting if you keep a level playing field, don't you find? Pleasant travels. Easy work. Good as new. See how that feels, mate. Fella like yourself should notice the difference right away. Anything else I can 'elp you with? Come back anytime."
Krauser,Male,"I've been waiting for you, rookie. Oh, worried about the girl, is that it? Hmm, that's just like you. You always had poor judgment. But if you think I'm going to let you out of here alive… you're even more naive than I thought. You can't save her. You can't save anyone!"
Leon,Male,"Give it up, Krauser! Being a lackey for these maniacs… won't bring your men back. And what the hell for? Revenge on the government? You think they would want that?"
Krauser,Male,Revenge? You think I'm doing all this… for revenge?
Leon,Male,Isn't that what this is all about?
Krauser,Male,"You see, in that jungle, I had a revelation. The most important thing in this world is pure, unadulterated power! Los Iluminados have given me that."
Leon,Male,"You know, you were always an asshole. But at least you had some kind of code, some honor! And look at you now."
Krauser,Male,"Enough reminiscing. Move out and draw fire, soldier."
Krauser,Male,"Better run, rookie!"
Leon,Male,Not like I have a choice.
Krauser,Male,What's wrong? Show no mercy! Where's your instinct!? You're slow. And so goddamn weak. Guess I'll make the first move! Way too slow! I don't remember teaching you to move like that.
Leon,Male,But you did teach me never to match the enemy's pace.
Krauser,Male,"Don't stop moving, soldier! You better hustle. Who knows what's become of the girl."
Krauser,Male,You remember the fight in the jungle? We barely made it out alive.
Leon,Male,Go with your gut! Don't think! That was the first thing you taught me. He's turned this place into one big trap. I can't fight him on his terms.
Krauser,Male,"Ready to die, rookie? I'm no stranger to covert tactics, remember?"
Leon,Male,How could I forget! Shit!
Krauser,Male,"I love a good hunt! Still alive, huh? You got lucky! I admit—you've done well to stay alive this long."
Leon,Male,I'd be dead if I kept listening to people like you!
Krauser,Male,The reaper comes for cowards and the careless alike. Which are you?
Leon,Male,"I dunno. Guess I'll ask when I see him. Well, you've really gone all out for me. You shouldn't have!"
Krauser,Male,"You've passed with flying colors. Here's your medal! This is it, soldier!"
Leon,Male,You're really doing this? It's not too late!
Krauser,Male,"You and me are two sides of the same coin. I guess that means we'll never see eye to eye. You've made it all this way, but you haven't learned a thing! I have to say, I'm disappointed."
Krauser,Male,"From you, I take that as a compliment."
Krauser,Male,You and I have chosen different paths. All that's left now is to settle this the old-fashioned way.
Leon,Male,"I was thinking the same thing, Krauser. Let's finish this, Krauser."
Krauser,Male,Shut your mouth! You wouldn't want to die with it open! You can't beat me!
Leon,Male,"Are we done here, Krauser? I told you again and again… You're too soft to do what's necessary."
Krauser,Male,"That's the difference between you and me, rookie."
Krauser,Male,Time to finish… your training.
Krauser,Male,Witness the power!
Leon,Male,"You've lost it completely, Krauser."
Krauser,Male,Here I come!
Leon,Male,"So that's your true power? Oh, I'd ask for a refund."
Krauser,Male,You're gonna regret that smart mouth of yours. You're not getting away! I can't wait to see you writhe!
Leon,Male,Shit!
Krauser,Male,Training's not done. Last lesson starts right now.
Leon,Male,Nah. Time for the teacher to be taught.
Leon,Male,"Such confidence. Bring it, rookie!"
Krauser,Male,"Are you ready, rookie?"
Leon,Male,Yeah. Let's settle this.
Krauser,Male,"I'm not surprised you made it this far! Not bad, but I didn't expect anything less. After all, I know your potential better than anyone. It's a damn shame you can't see the truth. How long do you plan to fight in that primitive body of yours?"
Leon,Male,Until the mission's finished. You'd have said the same once.
Krauser,Male,You need to stop living in the past. Give up! My strength is without equal! Strength is everything. The weak can protect nothing!
Leon,Male,"The way you're going, there won't be anything left to protect! You'd have known that once!"
Krauser,Male,That's where you're wrong! I didn't know a damn thing! Now I do! You can't deny this power! Imagine the strength you'd have!
Leon,Male,And turn into a freak like you? You gotta be out of your mind!
Krauser,Male,"Always trying to get the last word. Come here, I'll beat that out of you. Hahaha... Yes! This is the moment I've been waiting for!"
Krauser,Male,Do...what you have to do.
Krauser,Male,That's right.
Krauser,Male,I trained you well… Leon.
Leon,Male,"That you did, Major. That you did."
Leon,Male,Their defenses are no joke. That's gotta be their sanctuary. Ashley!
Merchant,,"Oh... Break's over, I suppose! Welcome! Oh, what're ya buyin'? Rubies or rubbish, it makes no difference. The price, well, that's our choice to make. Heheheheh, thank you. Don't get yourself killed now, haha. Knife needs care every once in a while. Could be the difference between life and death. See how that feels, mate. Fella like yourself should notice the difference right away. Easy work. There you are, as you wished."
Leon,Male,What was that!?
Loudspeaker,,"Sorry, bad traffic! One combat chopper, compliments of Hunnigan! Call me Mike. Now let's show these assholes what we got!"
Leon,Male,Hunnigan... I owe you one.
Mike,Male,"Oh yeah, more customers! Lure them into an open area! I'll give them what they came for!"
Leon,Male,Damn it! They keep coming!
Mike,Male,"Jackpot! All right, go go go! Leave the area up ahead to me! Take break...before you join in on the fun! Hell yeah! What can I say, I never miss!"
Leon,Male,Huh! Not bad at all!
Mike,Male,"Twisty son of a bitch. Oh shit, an AA gun! That's gonna be a problem. Hey, tough guy, do something about that turret! I needed to take a piss anyway."
Leon,Male,Better give him what he wants.
Mike,Male,"Hurry up and do something about that gun, would ya!"
Leon,Male,Give me a break already.
Leon,Male,Time for a taste of your own medicine.
Leon,Male,Mike! All clear!
